,City,Latitude,Longitude
609669,weifang,36.71,119.101944
328737,vila velha,-20.333333,-40.283333
3071194,maracay,10.2469444,-67.5958333
997036,manchester,53.5,-2.216667
1071631,villa nueva,14.526944,-90.5875
2843419,keelung,25.1313889,121.7375
1359501,tiruppur,11.1,77.35
633950,yangjiang,21.85,111.966667
1536679,machida,35.540278,139.450833
2541847,tver,56.860491,35.876027
3141422,kitwe,-12.8166667,28.2
2589110,kassala,15.4558333,36.3988889
1915373,tonala,20.616667,-103.233333
2858834,zanzibar,-6.1666667,39.1833333
507411,jixi,45.3,130.966667
3132097,newcastle,-27.757956,29.931803
853231,tanta,30.7911111,30.9980556
1170808,denpasar,-8.65,115.216667
1532003,hirakata,34.8,135.633333
313586,ribeirao das neves,-19.783333,-44.1
134159,resistencia,-27.46056,-58.983886
3083795,bien hoa,10.95,106.816667
134880,santiago del estero,-27.795112,-64.261489
581839,shiyan,32.6475,110.778056
2058760,panama,8.9666667,-79.5333333
348762,kitchener,43.45,-80.5
2439317,kursk,51.737329,36.187349
436216,chaoyang,41.570278,120.458611
875203,murcia,37.987041,-1.130042
1386063,ardabil,38.2498,48.2933
3071534,maturin,9.75,-63.1766667
977683,toulouse,43.599516,1.433188
315698,santos,-23.95,-46.333333
299308,florianopolis,-27.583333,-48.566667
1337679,jhansi,25.433333,78.583333
2449188,magnitogorsk,53.418611,59.047222
2981295,omaha,41.2586111,-95.9375
2285100,szczecin,53.439531,14.593891
2842240,hsinchu,24.8047222,120.9713889
1652065,shymkent,42.3,69.6
531841,luohe,33.571667,114.035278
1345375,mangaluru,12.863889,74.835278
2048079,auckland,-36.866667,174.766667
2235967,sukkur,27.705164,68.857383
3015805,san juan,18.4683333,-66.1061111
1327882,bokaro,23.783333,85.966667
1341975,korba,22.35,82.683333
1187051,jambi,-1.6,103.616667
1752526,kenitra,34.261008,-6.580203
841798,asyut,27.1827778,31.1827778
1981215,akure,7.25256,5.193118
2409398,ivanovo,56.997192,40.971392
2789629,erzurum,39.908611,41.276944
575208,shaoxing,30.011019,120.571528
3125941,east london,-33.011051,27.910049
670661,ibague,4.438889,-75.232222
849903,luxor,25.6833333,32.65
363929,likasi,-10.981389,26.733333
2930809,atlanta,33.7488889,-84.3880556
2628101,bratislava,48.15,17.1166667
1333978,gaya,24.783333,85.0
436317,chaozhou,23.665129,116.637864
3057473,barcelona,10.1333333,-64.7
1917569,xalapa,19.533333,-96.916667
2380708,bryansk,53.252089,34.371666
532898,luqiao,28.580835,121.377148
1326046,belgaum,15.866667,74.5
1322285,akola,20.733333,77.0
1546289,yokosuka,35.283611,139.667222
988821,bristol,51.45,-2.583333
843844,el mahalla el kubra,30.9761111,31.1669444
682853,santa marta,11.240791,-74.19904
3136087,welkom,-27.986442,26.706612
2000807,katsina,12.989428,7.600628
3054407,namangan,40.9952778,71.6725
2116426,dadiangas,6.112778,125.171667
1139281,balikpapan,-1.283333,116.833333
287217,ananindeua,-1.366667,-48.383333
2411268,kaliningrad,54.706493,20.510951
1891633,matamoros,25.883333,-97.5
1344899,malegaon,20.55,74.533333
991950,edinburgh,55.95,-3.2
1359475,tirunelveli,8.733333,77.7
413941,kousseri,12.0783333,15.0308333
2856687,mwanza,-2.5166667,32.9
412822,garoua,9.3,13.4
1536362,kurashiki,34.583333,133.766667
426226,baoji,34.365907,107.359045
1822697,mawlamyine,16.4913889,97.6255556
2072070,iquitos,-3.7480556,-73.2472222
1105054,carrefour,18.5383333,-72.4122222
679303,pereira,4.813333,-75.696111
2117214,dasmarinas,14.329444,120.936667
2947562,kansas city,39.1141667,-94.6272222
2976905,kansas city,39.0997222,-94.5783333
2814333,malatya,38.350183,38.316669
1529135,amagasaki,34.716667,135.416667
1353175,rajpur,22.4125,88.418056
3124633,boksburg,-26.214953,28.254732
2111951,cagayan de oro,8.481111,124.643056
2384337,cheboksary,56.132222,47.251944
1000568,sheffield,53.366667,-1.5
630721,xuchang,34.016667,113.816667
437558,chengde,40.770278,118.169722
3040401,virginia beach,36.8527778,-75.9783333
2999130,cleveland,41.4994444,-81.6955556
2831245,urfa,37.16708,38.793919
2913764,mesa,33.4222222,-111.8219444
814172,constantine,36.365,6.6147222
505065,jining,35.405,116.581389
1224181,manado,1.487,124.8455
2104122,bacolod,10.6677,122.9533
316193,sao joao de meriti,-22.798614,-43.360894
995751,leeds,53.8,-1.583333
1257445,pontianak,-0.033333,109.333333
134802,santa fe,-31.629484,-60.701036
3172800,chitungwiza,-17.9938889,31.0480556
482550,hengshui,37.732222,115.701111
307732,niteroi,-22.90214,-43.130301
1869189,durango,24.033333,-104.666667
1939956,kota kinabalu,5.9749,116.0724
2422151,kirov,58.596654,49.660068
1360091,ujjain,23.183333,75.766667
1532588,ichikawa,35.719722,139.924722
2954593,new orleans,29.9544444,-90.075
216365,antwerp,51.216667,4.416667
1068976,mixco,14.633333,-90.606389
2149511,zamboanga,6.910255,122.071715
303277,joinville,-26.3,-48.833333
552064,panzhihua,26.547902,101.705386
1986612,calabar,4.9517,8.322
2253329,gdansk,54.36085,18.658291
617037,xiangfan,32.042203,112.144794
3124543,bloemfontein,-29.121065,26.214003
359814,kananga,-5.895833,22.417778
954397,lyon,45.748457,4.846711
2919620,fresno,36.7477778,-119.7713889
1337198,jammu,32.733333,74.866667
290328,belford roxo,-22.761995,-43.404654
502842,jiaxing,30.752198,120.749997
657985,zunyi,27.543056,106.823056
2922066,sacramento,38.5816667,-121.4933333
1534927,kawaguchi,35.805,139.720556
2540821,tula,54.202133,37.644294
1539283,nishinomiya,34.716667,135.333333
996117,liverpool,53.416667,-3.0
134640,san juan,-31.5375,-68.536389
303528,juiz de fora,-21.751667,-43.352778
1536986,matsudo,35.783333,139.9
502308,jiaojiang,28.680278,121.442778
304773,londrina,-23.3,-51.15
3087492,da nang,16.067778,108.220833
536534,maoming,21.65,110.9
3135797,vereeniging,-26.673133,27.926147
1795339,skopje,42.0,21.4333333
640028,yinchuan,38.468056,106.273056
1868218,cuautitlan izcalli,19.646944,-99.246667
2032918,the hague,52.083333,4.3
639466,yichang,30.77135,111.321458
2416710,kemerovo,55.333333,86.083333
2234422,sialkot,32.510103,74.54313
1499692,yazd,31.897222,54.3675
2655831,hargeysa,9.5833333,44.0666667
734216,dresden,51.05,13.75
333489,gomel,52.4416667,30.9833333
1916142,tuxtla gutierrez,16.75,-93.116667
1531933,himeji,34.816667,134.7
1943588,shah alam,3.083333,101.533333
299013,feira de santana,-12.25,-38.95
2920632,long beach,33.7669444,-118.1883333
1326820,bhatpara,22.871389,88.408889
1334999,gulbarga,17.333333,76.833333
1354588,saharanpur,29.966667,77.55
1348291,nanded,19.15,77.333333
2537674,tomsk,56.494167,84.974167
2985688,albuquerque,35.0844444,-106.6505556
853049,suez,29.9666667,32.55
1089541,san pedro sula,15.5,-88.0333333
287654,aracaju,-10.916667,-37.066667
2845753,panchiao,25.0391667,121.525
1337199,jamnagar,22.466667,70.066667
758380,leipzig,51.3,12.333333
1915101,tlaquepaque,20.65,-103.316667
767224,nuremberg,49.447778,11.068333
157956,newcastle,-32.927792,151.784485
2449527,makhachkala,42.976378,47.502356
1903692,reynosa,26.083333,-98.283333
575397,shashi,30.307222,112.244722
2011800,oshogbo,7.766667,4.566667
154704,gold coast,-28.00029,153.430878
655847,zhuhai,22.276944,113.567778
2364694,astrakhan,46.349683,48.040756
1385914,arak,34.091741,49.689164
1323286,asansol,23.683333,86.983333
734419,duisburg,51.433333,6.75
1539021,niigata,37.902222,139.023611
1915310,toluca,19.288333,-99.667222
612499,wuhu,31.14607,118.57069
1908654,san nicolas de los garza,25.75,-100.3
2310871,asuncion,-25.266667,-57.666667
2128897,makati,14.566667,121.033333
3135021,tembisa,-25.996363,28.226802
2486211,penza,53.200656,45.004643
1425219,hamadan,34.799216,48.514556
2790103,eskisehir,39.776667,30.520556
2601366,goteborg,57.716667,11.966667
1356453,shiliguri,26.716111,88.423611
2444975,lipetsk,52.603111,39.570762
1341766,kolhapur,16.7,74.216667
1360124,ulhasnagar,19.216667,73.15
502638,jiaozuo,35.239722,113.233056
433612,changde,29.046378,111.678304
2302221,lisbon,38.716667,-9.133333
1322210,ajmer,26.45,74.633333
2914501,tucson,32.2216667,-110.9258333
1332884,durgapur,23.483333,87.316667
2542331,tyumen,57.152222,65.527222
745172,hanover,52.366667,9.716667
2505523,ryazan,54.6269,39.6916
1941836,petaling jaya,3.083333,101.65
1888771,lopez mateos,19.558333,-99.261389
296299,cuiaba,-15.583333,-56.083333
1331144,dehra dun,30.316667,78.033333
1915519,torreon,25.55,-103.433333
2663615,san salvador,13.7086111,-89.2030556
431331,cangzhou,38.316667,116.866667
644545,yueyang,29.140833,113.111111
1335163,guntur,16.3,80.45
1946715,beira,-19.8436111,34.8388889
3023757,nashville,36.1658333,-86.7844444
501163,jiangmen,22.583333,113.083333
3004353,oklahoma city,35.4675,-97.5161111
592962,tanggu,39.021111,117.646944
2020453,warri,5.516667,5.75
852045,port said,31.2666667,32.3
362696,kisangani,0.516667,25.2
2473638,novokuznetsk,53.7557,87.1099
635845,yangzhou,32.397222,119.435833
2981987,las vegas,36.175,-115.1363889
533529,maanshan,31.695678,118.498248
3005912,portland,45.5236111,-122.675
1862999,cancun,21.166667,-86.833333
1722310,vilnius,54.6833333,25.3166667
2230712,sargodha,32.083611,72.671111
2756604,dushanbe,38.56,68.7738889
1957362,matola,-25.9622222,32.4588889
490,sharjah,25.35731,55.403304
729940,bremen,53.083333,8.8
547040,neijiang,29.583536,105.06216
134402,salta,-24.785896,-65.411664
2103290,antipolo,14.5886,121.1757
500310,jiamusi,46.833333,130.35
3112242,aden,12.7794444,45.0366667
313636,ribeirao preto,-21.166667,-47.8
2927451,washington,38.895,-77.0366667
2154568,bahawalpur,29.4,71.683333
1326877,bhavnagar,21.766667,72.15
491900,huaiyin,33.588611,119.019167
1284080,surakarta,-7.556111,110.831667
696754,santiago de cuba,20.0247222,-75.8219444
811608,santiago,19.45,-70.7
2923644,denver,39.7391667,-104.9841667
1361211,warangal,18.0,79.583333
873410,malaga,36.726666,-4.434802
901447,helsinki,60.175556,24.934167
325405,sorocaba,-23.483333,-47.45
1530589,funabashi,35.693056,139.983333
2011270,onitsha,6.14543,6.788452
327472,uberlandia,-18.916667,-48.3
2015063,sokoto,13.048025,5.214285
854095,asmara,15.3333333,38.9333333
1916933,veracruz,19.2,-96.133333
3042800,seattle,47.6063889,-122.3308333
2276429,poznan,52.416667,16.966667
1940145,kuching,1.55,110.333333
2965101,boston,42.3583333,-71.0602778
660479,bucaramanga,7.125393,-73.119804
393540,bouake,7.693846,-5.030307
578701,shihezi,44.3,86.033333
1142235,banjarmasin,-3.333333,114.583333
1327450,bikaner,28.016667,73.3
428994,bengbu,32.940833,117.360833
737170,essen,51.45,7.016667
508454,kaifeng,34.744167,114.418611
734643,dusseldorf,51.216667,6.766667
1439361,kerman,30.283209,57.07879
984391,libreville,0.3833333,9.45
2417125,khabarovsk,48.480833,135.092778
616684,xiamen,24.479794,118.081869
3048190,milwaukee,43.0388889,-87.9063889
1531078,hachioji,35.655833,139.323889
1868536,culiacan,24.799444,-107.389722
2065033,chiclayo,-6.7736111,-79.8416667
1525442,kingston,18.0,-76.8
1852296,blantyre,-15.7833333,35.0
1511373,genoa,44.416667,8.95
987855,belfast,54.583333,-5.933333
2408226,irkutsk,52.297778,104.296389
2554872,vladivostok,43.128056,131.901111
650250,zhangzhou,24.513333,117.655556
1865296,chimalhuacan,19.416667,-98.9
640362,yingkou,40.637318,122.502508
782718,stuttgart,48.766667,9.183333
1893339,morelia,19.7,-101.116667
1978704,abeokuta,7.15,3.35
2805852,kayseri,38.732222,35.485278
733974,dortmund,51.516667,7.45
1474679,rasht,37.280769,49.58319
1878973,hermosillo,29.066667,-110.966667
1892331,mexicali,32.651944,-115.468333
529698,luancheng,37.879167,114.651667
3027061,el paso,31.7586111,-106.4863889
2993640,charlotte,35.2269444,-80.8433333
2367739,barnaul,53.360556,83.763611
1370801,kirkuk,35.4680556,44.3922222
1462567,orumiyeh,37.5553,45.0724
3089944,hai phong,20.856111,106.682222
93,abu dhabi,24.466667,54.366667
2032023,rotterdam,51.916667,4.5
1322769,amravati,20.933333,77.75
506044,jinzhou,41.107778,121.141667
1341599,kochi,9.966667,76.233333
1531231,hamamatsu,34.7,137.733333
3124372,benoni,-26.190851,28.311338
2561274,yaroslavl,57.61977,39.85536
992962,glasgow,55.833333,-4.25
2957964,baltimore,39.2902778,-76.6125
626537,xingtai,37.063056,114.494167
1899906,queretaro,20.6,-100.383333
591892,taizhou,32.493333,119.910627
2815392,mersin,36.732778,34.644167
316499,sao jose dos campos,-23.183333,-45.883333
478620,haikou,20.045833,110.341667
1337226,jamshedpur,22.8,86.183333
3027325,fort worth,32.7252778,-97.3205556
1904800,saltillo,25.416667,-101.0
792949,jibuti,11.595,43.1480556
1326985,bhilai,21.216667,81.433333
295690,contagem,-19.916667,-44.1
467360,foshan,23.026771,113.131483
632596,yancheng,33.385556,120.125278
574960,shaoguan,24.8,113.583333
2410002,izhevsk,56.849756,53.204479
450996,dandong,40.129167,124.394722
351804,winnipeg,49.883333,-97.166667
652073,zhenjiang,32.209167,119.434167
2290528,wroclaw,51.1,17.033333
886361,zaragoza,41.64531,-0.884861
1308809,yogyakarta,-7.782778,110.360833
650330,zhanjiang,21.281452,110.342713
2544009,ulyanovsk,54.328241,48.38657
3023543,memphis,35.1494444,-90.0488889
350239,quebec,46.8,-71.25
132571,mar del plata,-38.002278,-57.557539
821929,wahran,35.6911111,-0.6416667
1854590,lilongwe,-13.9833333,33.7833333
738569,frankfurt,50.116667,8.683333
1681065,colombo,6.9319444,79.8477778
1541169,sagamihara,35.553056,139.354444
476330,guilin,25.281944,110.286389
575219,shaoyang,26.965893,111.241376
2432700,krasnodar,45.0488,38.9725
1734246,benghazi,32.1166667,20.0666667
303185,joao pessoa,-7.116667,-34.866667
1857167,acapulco,16.85,-99.916667
2874908,kryvyy rih,47.909659,33.380438
1990219,enugu,6.4402,7.4943
348323,hamilton,43.25,-79.833333
1736159,agadir,30.420664,-9.593161
1857858,aguascalientes,21.883333,-102.3
315488,santo andre,-23.666667,-46.516667
542062,mudanjiang,44.583333,129.6
545863,nantong,32.030278,120.874722
556667,puyang,35.702778,115.005278
1516024,palermo,38.116667,13.366667
648586,zhangdian,36.790556,118.063333
1920419,ipoh,4.5841,101.0829
1334732,gorakhpur,26.755,83.373889
1908029,san luis potosi,22.15,-100.983333
308464,osasco,-23.566667,-46.783333
3025768,austin,30.2669444,-97.7427778
1352985,raipur,21.233333,81.633333
375522,bangui,4.3666667,18.5833333
131741,la plata,-34.921454,-57.954533
881729,sevilla,37.382408,-5.976133
519913,liaoyang,41.226111,123.056111
468762,fuxin,42.015556,121.658889
657264,zigong,29.341622,104.776887
266298,cotonou,6.35,2.4333333
649095,zhangjiakou,40.81,114.879444
2765133,tunis,36.806112,10.171078
185607,sarajevo,43.85,18.3833333
1102706,zagreb,45.8,16.0
211478,rajshahi,24.3666667,88.6
302254,jaboatao,-8.116667,-35.016667
1327069,bhiwandi,19.3,73.066667
1865185,chihuahua,28.633333,-106.083333
657144,zhuzhou,27.691868,113.152137
1850532,nouakchott,18.0863889,-15.9752778
1765059,chisinau,47.005556,28.8575
1319590,jerusalem,31.78,35.23
1914970,tlalnepantla,19.526944,-99.221667
1892025,merida,20.966667,-89.616667
2537564,tolyatti,53.5303,49.3461
636579,yantai,37.533333,121.4
547998,ningbo,29.878186,121.549453
514619,langfang,39.509722,116.694722
1346816,moradabad,28.833333,78.783333
664317,cucuta,7.893907,-72.507821
1878132,guadalupe,25.683333,-100.25
1043967,athens,37.9833333,23.7333333
292945,campo grande,-20.45,-54.616667
2922109,san francisco,37.775,-122.4183333
2225686,quetta,30.199004,67.009708
2848107,tainan,22.9933333,120.2036111
2012329,oyo,7.85,3.933333
2999186,columbus,39.9611111,-82.9988889
1730942,riga,56.95,24.1
480737,hegang,47.4,130.366667
315795,sao bernardo do campo,-23.7,-46.55
628217,xinxiang,35.308889,113.867222
326540,teresina,-5.083333,-42.816667
1325291,bareli,28.35,79.416667
2574636,kigali,-1.9536111,30.0605556
2025622,amsterdam,52.35,4.916667
3059894,ciudad guayana,8.3533333,-62.6527778
1223672,malang,-7.9797,112.6304
2085132,trujillo,-8.1166667,-79.0333333
590867,taian,36.185278,117.12
3133171,pietermaritzburg,-29.616785,30.39278
1322398,aligarh,27.883333,78.083333
2249622,cracow,50.083333,19.916667
2194375,islamabad,33.69,73.0551
2115367,cebu,10.311111,123.891667
2769427,antalya,36.908118,30.695565
482678,hengyang,26.888056,112.615
561403,qinhuangdao,39.931667,119.588333
1327180,bhubaneswar,20.233333,85.833333
307586,natal,-5.783333,-35.216667
1342061,kota,25.183333,75.833333
526440,liuzhou,24.312582,109.389157
1439366,kermanshah,34.314167,47.065
626902,xining,36.616667,101.766667
1152198,bogor,-6.594444,106.789167
883991,valencia,39.466667,-0.366667
2942842,indianapolis,39.7683333,-86.1580556
1976276,niamey,13.6666667,1.7833333
1976277,niamey,13.5166667,2.1166667
483881,hohhot,40.810556,111.652222
1359438,tiruchchirappalli,10.805,78.685556
1355902,selam,11.65,78.166667
420941,anyang,36.099444,114.328889
1541273,sakai,34.583333,135.466667
1359130,thiruvananthapuram,8.506944,76.956944
1337052,jalandhar,31.325556,75.579167
2047391,kathmandu,27.7166667,85.3166667
955700,marseille,43.285413,5.37606
2900268,zaporizhzhya,47.822892,35.190314
2928850,jacksonville,30.3319444,-81.6558333
2759701,asgabat,37.95,58.3833333
1548667,mombasa,-4.05,39.6666667
1920501,johor bahru,1.4655,103.7578
545205,nanning,22.816667,108.316667
2042454,oslo,59.916667,10.75
3057502,barquisimeto,10.0738889,-69.3227778
279504,la paz,-16.5,-68.15
1997498,ilorin,8.5,4.55
1999535,jos,9.916667,8.9
297018,duque de caxias,-22.790321,-43.325009
347736,edmonton,53.55,-113.5
1760289,tangier,35.780576,-5.813646
135445,tucuman,-26.824144,-65.2226
2876995,lvov,49.840661,24.030451
1336309,hubli,15.35,75.166667
1240329,padang,-0.953154,100.367659
2556405,voronezh,51.672035,39.184301
2061542,arequipa,-16.3988889,-71.535
1847889,ulaanbaatar,47.9166667,106.9166667
1893855,naucalpan,19.479444,-99.238333
1522727,turin,45.05,7.666667
1090183,tegucigalpa,14.1,-87.2166667
1381960,ahvaz,31.3203,48.6693
2009175,ogbomosho,8.133333,4.266667
2508156,saratov,51.540556,46.008611
611322,wenzhou,27.999416,120.66682
1344658,maisuru,12.307222,76.649722
349854,ottawa,45.416667,-75.7
1360922,vijayawada,16.516667,80.616667
366650,mbuji-mayi,-6.15,23.6
2810277,konya,37.871354,32.484636
1939902,klang,3.033333,101.45
561724,qiqihar,47.340833,123.967222
1335299,gwalior,26.223611,78.179167
2967770,detroit,42.3313889,-83.0458333
554290,pingdingshan,33.738472,113.301194
3172723,bulawayo,-20.15,28.5833333
2922119,san jose,37.3394444,-121.8938889
1978443,aba,5.106576,7.366667
1335293,guwahati,26.183333,91.733333
272945,cochabamba,-17.3833333,-66.15
491664,huaibei,33.974444,116.791667
2433219,krasnoyarsk,56.0091,92.8628
1344292,madurai,9.933333,78.116667
1328901,chandigarh,30.7343,76.7933
316617,sao luis,-2.516667,-44.266667
1337917,jodhpur,26.286667,73.03
1369003,irbil,36.19,44.0088889
1702729,monrovia,6.3105556,-10.8047222
316098,sao goncalo,-22.800278,-43.025556
1753775,marrakesh,31.631485,-8.008281
1353523,ranchi,23.35,85.333333
435652,changzhou,31.783333,119.966667
661629,cartagena,10.399722,-75.514444
305063,maceio,-9.666667,-35.716667
3133259,port elizabeth,-33.917988,25.570066
347007,calgary,51.083333,-114.083333
731815,cologne,50.933333,6.95
132705,mendoza,-32.890845,-68.827171
1067487,guatemala city,14.621111,-90.526944
1067488,guatemala,14.621111,-90.526944
2021916,zaria,11.113236,7.725176
1357613,srinagar,34.092222,74.802222
1515323,naples,40.833333,14.25
2486843,perm,58.009282,56.284063
988110,birmingham,52.466667,-1.916667
1918739,zapopan,20.716667,-103.4
429087,benxi,41.288611,123.765
425984,baoding,38.851111,115.490278
1356558,sholapur,17.683333,75.916667
1535411,kitakyushu,33.833333,130.833333
2883013,odesa,46.463934,30.738551
564464,rongcheng,23.528858,116.364159
307903,nova iguacu,-22.759188,-43.431887
577263,shenzhen,22.533333,114.133333
2555429,volgograd,48.71939,44.501835
1473172,qom,34.6401,50.8764
1323522,aurangabad,19.883333,75.333333
218097,brussels,50.833333,4.333333
513192,kunming,25.038889,102.718333
1313066,dublin,53.3330556,-6.2488889
491758,huainan,32.626389,116.996944
1335624,haora,22.589167,88.310278
1336731,jabalpur,23.166667,79.95
238758,ouagadougou,12.3702778,-1.5247222
292817,campinas,-22.9,-47.083333
2542875,ufa,54.785167,56.045621
618207,xianyang,34.33778,108.70261
1010687,tbilisi,41.725,44.7908333
453410,datong,40.093611,113.291389
259122,sofia,42.6833333,23.3166667
2384722,chelyabinsk,55.154444,61.429722
1361016,visakhapatnam,17.7,83.3
2791189,gaziantep,37.059444,37.3825
1322438,allahabad,25.45,81.85
150905,adelaide,-34.928661,138.598633
2503644,rostov-na-donu,47.23135,39.723284
1541226,saitama,35.895534,139.67747
2848084,taichung,24.1433333,120.6813889
794171,copenhagen,55.666667,12.583333
1322775,amritsar,31.633056,74.865556
107461,yerevan,40.1811111,44.5136111
2416146,kazan,55.78874,49.122144
614491,wuxi,31.568873,120.288573
2004592,maiduguri,11.846441,13.160274
1888120,leon,21.116667,-101.666667
2343636,belgrade,44.818611,20.468056
381536,brazzaville,-4.2591667,15.2847222
163345,baku,40.395278,49.882222
1893258,monterrey,25.666667,-100.316667
1985337,benin,6.335045,5.627492
2480190,omsk,55.0,73.4
2507291,samara,53.1835,50.1182
242,dubai,25.258172,55.304717
2024117,managua,12.1508333,-86.2683333
1532108,hiroshima,34.434844,132.740622
2012772,port harcourt,4.777423,7.013404
1735565,tripoli,32.8925,13.18
714981,prague,50.083333,14.466667
1514245,milan,45.466667,9.2
1748846,fez,34.037151,-4.999797
1360694,varanasi,25.333333,83.0
300647,guarulhos,-23.45068,-46.526175
300160,goiania,-16.666667,-49.266667
476449,guiyang,26.583333,106.716667
1353130,rajkot,22.3,70.783333
468997,fuzhou,26.061389,119.306111
2635398,freetown,8.49,-13.2341667
1956778,maputo,-25.9652778,32.5891667
1170840,depok,-6.343333,106.498889
631992,xuzhou,34.180454,117.15707
420729,anshan,41.123611,122.99
1334169,ghaziabad,28.666667,77.433333
2578614,mecca,21.426667,39.826111
1641442,almaty,43.25,76.95
1821358,mandalay,22.0,96.0833333
3026766,dallas,32.7833333,-96.8
2117306,davao,7.073056,125.612778
134317,rosario,-32.946818,-60.639317
2223191,peshawar,34.008,71.578488
1893990,nezahualcoyotl,19.413611,-99.033056
1111980,port-au-prince,18.5391667,-72.335
1242260,palembang,-2.916667,104.75
763822,munich,48.15,11.5833
2765813,adana,37.001667,35.328889
1487345,shiraz,29.6036,52.5388
1674026,beirut,33.8719444,35.5097222
1673891,bayrut,33.8719444,35.5097222
2617639,stockholm,59.333333,18.05
3030034,san antonio,29.4238889,-98.4933333
1338821,kalyan,19.25,73.15
3142352,lusaka,-15.4166667,28.2833333
1333132,faridabad,28.433333,77.316667
2469740,nizhniy novgorod,56.326944,44.0075
1351759,pimpri,18.616667,73.8
2922103,san diego,32.7152778,-117.1563889
2562375,yekaterinburg,56.8519,60.6122
1271684,semarang,-6.9932,110.4203
1796510,bamako,12.65,-8.0
419064,yaounde,3.8666667,11.5166667
3050270,montevideo,-34.8580556,-56.1708333
1535038,kawasaki,35.520556,139.717222
1223442,makasar,-5.14,119.4221
411898,douala,4.0502778,9.7
205021,khulna,22.8,89.55
590040,suzhou,31.311389,120.618056
2903754,kampala,0.3155556,32.5655556
479219,handan,36.566667,114.533333
1287912,tangerang,-6.178056,106.63
311522,porto alegre,-30.033333,-51.2
364623,lubumbashi,-11.666667,27.466667
1914581,tijuana,32.533333,-117.016667
659600,barranquilla,10.963889,-74.796389
2189941,gujranwala,32.161667,74.188309
3076852,valencia,10.1805556,-68.0038889
2193877,hyderabad,25.39242,68.373656
480692,hefei,31.863889,117.280833
532721,luoyang,34.683611,112.453611
1782171,antananarivo,-18.9166667,47.5166667
1899121,puebla,19.05,-98.2
828562,quito,-0.2166667,-78.5
468586,fushun,41.7,123.883333
1881385,juarez,31.733333,-106.483333
290296,belem,-1.45,-48.483333
1360507,vadodara,22.3,73.2
2777949,bursa,40.191667,29.061111
515364,lanzhou,36.056389,103.792222
2475017,novosibirsk,55.0415,82.9346
1491448,tabriz,38.08,46.2919
2913986,phoenix,33.4483333,-112.0733333
1322061,agra,27.183333,78.016667
3090101,ha noi,21.033333,105.85
3090100,hanoi,21.033333,105.85
2217705,multan,30.195556,71.475278
129336,cordoba,-31.413496,-64.181052
158599,perth,-31.95224,115.861397
1437203,karaj,35.8355,51.0103
3012213,philadelphia,39.9522222,-75.1641667
1940047,kuala lumpur,3.166667,101.7
1021778,kumasi,6.6833333,-1.6166667
313011,recife,-8.05,-34.9
1358994,thana,19.2,72.966667
605016,urumqi,43.800965,87.600459
2843357,kaohsiung,22.6177778,120.3013889
2843358,kaohsiung,22.6333333,120.35
1147239,bekasi,-6.2349,106.9896
1535576,kobe,34.691304,135.182995
1343994,ludhiana,30.9,75.85
1414110,esfahan,32.657218,51.677608
149599,vienna,48.2,16.366667
857585,barcelona,41.398371,2.1741
1553008,phnum penh,11.55,104.9166667
2669206,damascus,33.5,36.3
1999783,kaduna,10.522239,7.43828
628362,xinyang,32.095833,114.120278
305400,manaus,-3.113333,-60.025278
1327153,bhopal,23.266667,77.4
1351144,patna,25.6,85.116667
3133291,pretoria,-25.706944,28.229444
1878045,guadalajara,20.666667,-103.333333
560130,qingdao,36.098611,120.371944
2287809,warsaw,52.25,21.0
3134609,soweto,-26.267812,27.858492
1140434,bandung,-6.903889,107.618611
1116114,budapest,47.5,19.083333
296424,curitiba,-25.416667,-49.25
744968,hamburg,53.55,10.0
337744,minsk,53.9,27.5666667
2227319,rawalpindi,33.6007,73.0679
1227528,medan,3.583333,98.666667
1869323,ecatepec,19.601111,-99.0525
3058947,caracas,10.5,-66.9166667
1336558,indore,22.716667,75.833333
351536,vancouver,49.25,-123.133333
152164,brisbane,-27.47101,153.024292
1032155,conakry,9.5091667,-13.7122222
543597,nanchang,28.55,115.933333
2317698,bucharest,44.433333,26.1
479364,hangzhou,30.29365,120.161419
503851,jilin,43.850833,126.560278
1757084,rabat,34.013784,-6.844268
3071183,maracaibo,10.6316667,-71.6405556
824523,guayaquil,-2.1666667,-79.9
1013451,accra,5.55,-0.2166667
2589256,khartoum,15.5880556,32.5341667
3055608,tashkent,41.3166667,69.25
812738,algiers,36.7630556,3.0505556
677077,medellin,6.25184,-75.563591
3127897,johannesburg,-26.205171,28.049815
3027895,houston,29.7630556,-95.3630556
449885,dalian,38.912222,121.602222
593628,tangshan,37.3325,114.701389
503968,jinan,36.668333,116.997222
962094,paris,48.866667,2.333333
2665396,aleppo,36.2027778,37.1586111
1538335,nagoya,35.180198,136.906739
811613,santo domingo,18.4666667,-69.9
291406,brasilia,-15.783333,-47.916667
3173019,harare,-17.8177778,31.0447222
1347997,nagpur,21.15,79.1
1452744,mashhad,36.297,59.6062
290377,belo horizonte,-19.916667,-43.933333
1284052,surabaya,-7.249167,112.750833
660881,cali,3.437222,-76.5225
299430,fortaleza,-3.316667,-41.416667
845727,gizeh,30.0086111,31.2122222
1343277,lakhnau,26.85,80.916667
2800665,izmir,38.412726,27.138376
2177655,faisalabad,31.416667,73.083333
2871708,kiev,50.433333,30.516667
2848121,taipei,25.0391667,121.525
433555,changchun,43.88,125.322778
